income,credit_score,debt,debt_to_income,age,loan_approved
14851,437,67507,4.545619823580903,67,0
15070,507,33959,2.2534173855341737,33,0
5970,606,53072,8.889782244556114,62,0
16119,565,45588,2.82821514982319,64,0
6331,617,40533,6.402306112778392,19,1
12295,412,68582,5.578039853599024,69,0
3942,677,61743,15.662861491628615,53,0
18575,753,44518,2.396662180349933,18,1
15404,490,12703,0.8246559335237601,56,1
2861,739,49456,17.28626354421531,40,1
11275,486,55491,4.92159645232816,43,1
19033,666,8043,0.422581831555719,28,0
6134,388,68340,11.141180306488426,59,1
13803,486,10176,0.7372310367311454,18,0
17408,431,3936,0.2261029411764706,28,0
19420,675,31174,1.6052523171987643,41,1
18351,398,82632,4.502860879516103,27,0
6131,333,88768,14.478551622900016,31,0
14057,470,25909,1.8431386497830262,31,0
13349,665,44158,3.3079631433066146,24,0
13486,358,8366,0.6203470265460478,40,1
7457,480,85125,11.415448571811721,60,0
8079,318,54337,6.72570862730536,39,0
14453,525,59331,4.105099287345188,53,1
14158,772,62197,4.393063992089278,44,1
17735,394,72042,4.062137017197632,73,0
17830,596,50924,2.8560852495793605,19,0
17125,474,28842,1.6842043795620438,56,0
13905,521,17458,1.25551959726717,68,1
14298,353,87367,6.110435025877745,63,0
4011,702,65382,16.300673148840687,36,1
5373,617,74319,13.831937465103294,24,0
12335,648,11170,0.9055533036076205,29,1
12692,742,80145,6.31460762685156,20,1
16527,839,44942,2.719307799358625,64,1
14773,581,88571,5.995464699113247,22,0
3289,659,16208,4.927941623593798,25,0
3447,307,35178,10.205395996518712,31,1
16139,790,79172,4.905632319226718,53,1
15757,640,9039,0.5736498064352351,24,1
7462,771,14990,2.0088448137228627,24,1
9657,548,6441,0.6669773221497359,67,1
6920,534,74221,10.725578034682082,63,1
12345,382,79314,6.424787363304982,49,1
10417,392,45959,4.411922818469809,25,0
19160,693,26862,1.401983298538622,29,0
7208,567,27273,3.783712541620422,27,1
2687,716,93949,34.96427242277633,31,1
18913,828,42500,2.2471316026013852,26,1
15223,552,3956,0.259869933653025,55,0
10080,421,72089,7.151686507936508,47,1
11486,309,88789,7.73019327877416,22,0
8094,615,89451,11.051519644180875,18,1
9692,572,2365,0.24401568303755675,18,0
13088,605,72204,5.516809290953545,74,1
5103,509,5000,0.9798157946306094,37,0
4440,763,57072,12.854054054054053,66,1
9124,715,52499,5.7539456378781235,28,1
19228,515,69211,3.5994903266070315,43,0
16031,379,12907,0.8051275653421496,61,1
16536,779,17336,1.0483792936623126,20,1
2446,846,85220,34.84055600981194,23,1
5915,317,93847,15.865934065934066,60,1
17787,464,52331,2.9420925394951367,62,0
19618,824,80672,4.112141910490366,28,1
8587,501,77755,9.054966810294632,25,0
2226,645,68783,30.899820305480684,46,0
13151,665,69951,5.319063189111094,27,1
7558,747,52509,6.947472876422334,51,1
13971,812,6472,0.4632452938229189,41,1
2186,618,22380,10.237877401646843,63,0
16680,516,27280,1.6354916067146283,65,1
16559,333,21859,1.3200676369345976,34,1
13069,565,99341,7.601270181345168,49,0
4535,379,48402,10.672987872105843,28,0
3932,712,8262,2.1012207527975586,51,1
4032,551,11066,2.7445436507936507,41,0
3252,311,15554,4.7829028290282904,72,0
7509,700,7008,0.9332800639232921,22,1
7074,581,87851,12.418857789086797,46,0
15900,411,80799,5.081698113207548,65,1
16523,677,16238,0.9827513163469104,65,0
3881,567,82025,21.135016748260757,51,0
2269,597,17153,7.559717937417364,33,0
3630,616,59353,16.35068870523416,42,0
19958,808,52092,2.6100811704579616,54,1
15383,845,43152,2.805174543327049,25,1
18152,664,49104,2.7051564565888055,46,1
13084,846,24283,1.8559309079792112,69,1
3695,570,46429,12.565358592692828,63,0
16821,773,77223,4.590868557160692,42,1
5262,836,88534,16.82516153553782,59,1
3445,533,54957,15.952685050798259,40,1
18436,358,28887,1.5668800173573443,51,1
11949,550,46172,3.8640890451083774,20,0
8901,385,4355,0.4892708684417481,47,0
2719,689,33701,12.39463037881574,67,0
10597,479,41534,3.9194111541002172,70,0
8855,448,71442,8.06798418972332,51,0
10263,420,61274,5.970379031472279,49,0
16520,555,78108,4.728087167070218,70,0
13874,608,12279,0.8850367594060833,46,1
16079,358,43491,2.7048323900740097,26,0
19082,368,76147,3.9905146211088987,19,0
9243,745,8261,0.8937574380612355,74,1
11018,687,4474,0.4060628063169359,56,1
18732,385,91414,4.88009822763186,24,0
14100,526,28390,2.0134751773049646,63,0
18691,483,26925,1.4405328767856187,22,0
6820,621,82174,12.048973607038123,25,1
13001,617,59051,4.54203522805938,49,1
15907,698,89007,5.595461117746904,72,1
13669,592,4787,0.3502085009876363,71,0
17916,592,73398,4.096784996651039,35,1
12878,784,58177,4.517549308898897,55,1
4985,746,43724,8.77111334002006,63,1
10112,711,10663,1.0544897151898733,35,1
10467,807,16120,1.5400783414540937,66,1
2336,543,22740,9.73458904109589,58,0
12165,719,2035,0.16728318947801069,62,1
14768,453,57443,3.889693932827736,33,1
5968,723,67388,11.291554959785524,38,1
2910,572,52335,17.984536082474225,27,0
17632,819,43315,2.4566129764065336,59,1
18279,427,64165,3.5103123803271514,21,0
5129,672,46627,9.090855917332814,61,1
7447,458,8303,1.1149456156841682,25,0
8129,475,49334,6.06888916225858,64,0
7850,510,55892,7.12,70,1
9446,746,61196,6.478509421977557,72,1
13949,466,65700,4.710015054842641,36,0
10519,759,39726,3.776594733339671,64,1
2314,656,75751,32.735955056179776,57,1
13737,603,49606,3.6111232437941325,57,1
3134,532,30694,9.793873643905552,68,0
12938,626,31253,2.415597464832277,26,0
17588,481,24230,1.3776438480782351,47,0
10347,633,53974,5.21639122450952,73,1
7592,328,63545,8.369994731296101,34,0
19270,392,16925,0.878308251167618,57,0
12997,629,6033,0.46418404247133954,61,1
2721,483,62461,22.955163542815143,32,0
11104,394,2665,0.24000360230547552,21,1
2870,652,27025,9.41637630662021,23,0
8751,564,23533,2.6891783796137583,33,0
18881,318,45897,2.4308564165033633,43,0
3756,798,77661,20.676517571884983,74,1
3117,438,20998,6.736605710619185,54,1
13601,824,61248,4.50319829424307,40,1
4828,554,23057,4.7756835128417565,30,1
16996,384,79244,4.662508825606025,64,1
15878,757,83608,5.265650585716085,34,1
8992,831,70631,7.8548709964412815,74,1
15778,391,97031,6.149765496260616,71,1
8771,368,67173,7.658533804583286,44,1
18526,336,80206,4.329374932527259,69,0
5435,439,38734,7.126770929162833,39,1
8622,477,62072,7.1992577128276505,54,0
14852,436,64175,4.3209668731483974,36,0
16806,489,63783,3.7952516958229205,56,1
12623,641,94194,7.4620930048324485,52,1
3848,304,70739,18.383316008316008,30,1
4696,556,87054,18.537904599659285,31,0
3717,542,51042,13.732041969330105,65,0
11259,714,52357,4.650235367261746,48,1
4786,642,8669,1.811324697033013,62,1
16154,678,67902,4.203417110313235,19,1
15409,445,18910,1.2272048802647804,63,1
5791,622,56959,9.83577965809014,69,0
5871,421,96623,16.457673309487312,56,0
3806,551,366,0.09616395165528113,54,1
19888,610,48415,2.4343825422365244,31,0
15304,774,9907,0.6473470987976999,26,1
17549,791,95825,5.460425095447034,27,1
5303,646,32780,6.18140675089572,24,1
18061,786,57879,3.204639831681524,45,1
17198,772,85159,4.951680427956739,63,1
19888,681,35085,1.7641291230893001,42,1
12655,579,65499,5.175740813907546,63,1
10924,371,20426,1.8698279018674477,74,0
11940,820,48197,4.036599664991625,45,1
5924,665,7485,1.263504388926401,19,1
11783,393,49527,4.20325893236018,34,0
6485,672,64600,9.961449498843486,69,1
14629,638,98560,6.7373026180873605,21,1
15233,736,91005,5.974200748375238,30,1
14901,635,81439,5.46533789678545,35,0
2191,791,68748,31.37745321770881,20,1
6917,339,58528,8.461471736301865,68,0
7831,658,27799,3.5498659175073426,54,0
12160,553,46339,3.8107730263157893,50,0
15682,697,16087,1.025825787527101,58,1
14391,469,7446,0.5174067125286638,41,1
3874,810,50460,13.025296850800206,25,1
11062,559,94817,8.571415657204845,52,1
6763,758,58260,8.614520183350583,19,1
12234,828,14877,1.2160372731731242,50,1
11221,640,24723,2.2032795651011496,29,1
13410,356,12943,0.9651752423564504,39,0
16519,517,10306,0.6238876445305406,30,0
3051,763,36784,12.056374959029826,27,1
14225,546,20455,1.4379613356766257,34,0
11765,672,90027,7.652103697407565,60,1
13382,716,71448,5.339112240322821,22,1
14580,330,29974,2.055829903978052,74,0
13989,667,27371,1.9566087640288798,26,0
13939,407,98746,7.084152378219384,30,0
2307,717,3936,1.7061118335500651,69,1
5359,697,33166,6.1888412017167385,40,1
5176,571,25727,4.9704404945904175,47,0
3251,415,63969,19.676714856967088,60,0
7366,555,28368,3.851208254140646,72,0
19901,380,68531,3.44359579920607,21,0
8226,427,39097,4.752856795526379,38,1
16330,534,34984,2.142314758113901,60,0
6891,480,50859,7.3804962995211145,26,1
6992,456,44291,6.334525171624714,24,0
3961,753,65228,16.467558697298664,33,1
14497,323,92099,6.352969579913085,40,1
12848,772,22150,1.7240037359900373,40,1
15255,699,22061,1.4461488036709276,48,0
6567,433,29178,4.443124714481498,74,0
18079,720,56790,3.1412135626970517,22,1
8513,512,65696,7.717138494067896,23,1
17235,781,15648,0.9079199303742385,68,1
13755,647,61779,4.4913849509269355,18,1
13151,465,36672,2.7885331913922897,65,0
18567,647,69109,3.722141433726504,45,0
5358,697,60521,11.29544606196342,35,1
11590,734,34593,2.984728213977567,41,1
12988,520,13786,1.0614413304588852,30,1
9678,607,94036,9.716470345112626,50,1
7698,765,9815,1.2750064951935567,27,1
3273,398,21966,6.711274060494959,24,0
13241,541,13794,1.0417642172041386,54,1
19480,457,31423,1.6130903490759754,49,0
11497,526,99480,8.65269200661042,62,0
11107,722,21302,1.9178896191590888,39,1
13273,371,61064,4.60061779552475,33,1
10002,542,86800,8.678264347130574,41,0
6247,829,85140,13.628941892108212,69,1
11220,344,27835,2.480837789661319,71,1
12703,771,73356,5.774698890025978,31,1
17472,670,49282,2.8206272893772892,28,1
18654,391,52714,2.8258818483971266,36,1
19570,321,67035,3.425396014307614,40,0
14392,471,23814,1.654669260700389,51,0
13956,491,24089,1.726067641157925,57,0
17641,376,73162,4.14727056289326,30,1
15998,580,55831,3.489873734216777,56,1
8305,663,32746,3.9429259482239614,61,1
14721,478,81673,5.548060593709667,45,1
8995,537,51940,5.77431906614786,57,0
14427,434,86796,6.01621958827199,33,0
15782,579,36476,2.3112406539095174,67,0
4230,318,26283,6.213475177304964,68,1
8511,670,1769,0.20784866643167665,45,1
18512,411,42278,2.2838159031979255,21,1
11461,520,46994,4.100340284442893,45,0
6765,603,62898,9.297560975609755,74,1
15272,624,15634,1.0237035096909377,29,0
7552,736,10965,1.4519332627118644,33,1
2627,737,27566,10.493338408831367,70,1
13989,469,52196,3.7312173850882835,71,0
15780,674,98679,6.253422053231939,66,1
8589,680,48285,5.621725462801257,53,1
4044,313,55499,13.723788328387736,37,1
15171,799,19420,1.2800738250609716,43,1
7884,690,25236,3.2009132420091326,73,1
10185,848,6218,0.610505645557192,73,1
2249,829,49892,22.184081814139617,43,1
19358,791,74031,3.8243103626407686,39,1
11175,849,99389,8.893870246085012,73,1
18260,684,64057,3.508050383351588,26,0
4672,495,78609,16.825556506849313,22,0
9279,599,76907,8.288285375579266,34,0
10662,846,83130,7.796848621271806,66,1
3987,607,11226,2.8156508653122647,51,1
18474,551,52271,2.8294359640575943,19,0
14948,307,10046,0.6720631522611721,70,0
15026,507,37117,2.470185012644749,72,1
4773,430,4965,1.0402262727844123,24,0
15159,325,59478,3.923609736790026,53,0
11878,753,78872,6.640175113655498,30,1
12178,485,57277,4.703317457710626,37,0
12377,783,85379,6.898198270986507,47,1
9347,350,59613,6.377768267893441,47,0
3008,304,17373,5.7755984042553195,28,0
5783,459,45452,7.859588448901954,48,0
6298,507,50089,7.9531597332486506,20,0
6668,556,6654,0.9979004199160167,19,0
4052,504,31280,7.71964461994077,65,1
3716,310,56141,15.107911733046286,20,1
2310,307,87943,38.07056277056277,73,1
16391,708,67894,4.142151180525898,32,1
3260,331,26583,8.154294478527607,34,0
15157,839,94242,6.2177211849310545,65,1
13460,686,6360,0.4725111441307578,69,0
18968,527,53968,2.845212990299452,24,1
16011,774,3743,0.23377677846480543,65,1
4866,506,7159,1.4712289354706125,22,1
16365,617,32151,1.9646196150320807,51,1
7898,647,518,0.06558622436059762,50,0
8251,533,16652,2.0181796145921704,71,0
6939,343,78461,11.30724888312437,62,0
6006,441,71011,11.823343323343323,33,0
3625,475,42348,11.682206896551724,54,0
12956,748,75422,5.821395492435937,20,1
19274,381,77001,3.9950710802116842,64,0
8078,434,76757,9.50198068828918,65,1
10923,476,24395,2.233360798315481,60,0
5961,682,2335,0.3917127998657943,74,1
10806,542,70112,6.488247270035165,68,1
15558,440,500,0.03213780691605605,67,0
8686,756,92211,10.616048814183744,38,1
3587,739,8083,2.253415110119877,58,1
11803,355,81256,6.884351436075574,25,0
19280,826,5543,0.2875,39,1
12350,718,68812,5.5718218623481786,68,1
13454,387,52237,3.8826371339378625,71,0
17849,307,96171,5.388032943022018,22,0
8837,776,89716,10.1523141337558,34,1
3449,514,6613,1.9173673528559003,54,0
7454,796,66863,8.970083176817816,31,1
11424,802,40540,3.5486694677871147,56,1
6117,544,76202,12.457413764917444,58,1
10869,777,26255,2.4155856104517435,45,1
12850,608,85666,6.666614785992218,48,1
16343,530,22068,1.350302881967815,34,0
8845,682,49057,5.546297343131712,52,0
6624,454,18946,2.860205314009662,57,0
10848,474,20547,1.8940818584070795,39,0
18549,414,85237,4.595234244433662,62,1
15136,689,5769,0.3811442917547569,65,1
2589,610,24883,9.61104673619158,70,0
8509,599,61340,7.208837701257492,46,0
9693,317,79199,8.170741772413082,27,0
11454,311,35162,3.069844595774402,35,0
18455,703,88388,4.789379571931726,52,1
13708,531,85924,6.268164575430405,61,0
14942,577,33434,2.237585329942444,33,1
18652,652,22102,1.184966759596826,67,1
11968,602,21536,1.7994652406417113,66,1
4462,840,77891,17.456521739130434,24,1
11460,769,67770,5.9136125654450264,47,1
3015,376,50388,16.712437810945275,36,0
11275,820,50775,4.503325942350332,72,1
15269,323,31147,2.039884733774314,40,0
2406,314,50526,21.0,25,0
9384,824,23659,2.5212063086104006,34,1
13268,646,82096,6.187518842327404,38,0
19369,471,23088,1.1920078475915121,43,1
13795,626,68464,4.962957593330917,74,1
6485,784,59998,9.251811873554356,45,1
10901,788,40382,3.7044307861664065,56,1
4618,761,28184,6.103074924209615,50,1
11603,677,20099,1.7322244247177454,57,0
8928,463,69810,7.819220430107527,36,0
7368,671,90506,12.283659066232357,46,1
6621,723,91280,13.786437094094548,37,1
16719,776,37739,2.2572522280040674,37,1
13126,681,8389,0.639113210422063,27,1
9566,454,17352,1.813924315283295,29,0
14306,556,21148,1.4782608695652173,73,0
17086,367,31828,1.8628116586679153,50,1
19387,643,68040,3.5095682673956774,73,1
11890,576,56795,4.776703111858705,42,0
10095,690,58620,5.806835066864784,42,0
14719,748,94279,6.405258509409607,70,1
12283,558,94430,7.687861271676301,21,1
16231,606,96531,5.947323023843263,21,0
16698,394,57114,3.4204096298957958,26,0
19457,763,40711,2.0923575062959348,32,1
7184,545,17748,2.470489977728285,73,1
4402,486,88636,20.135393003180372,43,0
6895,672,33691,4.886294416243655,32,1
13404,705,88517,6.603774992539541,43,1
17161,707,65282,3.8040906707068354,45,1
11343,424,98244,8.66120074054483,24,0
12637,636,60360,4.776450106829152,49,1
3956,640,10246,2.589989888776542,29,1
9023,477,59395,6.582622187742436,52,1
16062,469,32486,2.0225376665421493,69,0
16333,338,30340,1.8575889303863344,49,1
5907,368,84874,14.368376502454714,26,0
2807,535,50300,17.91948699679373,31,0
16031,680,3086,0.1925020273220635,30,0
6827,356,91071,13.339827156877105,73,0
15699,576,14860,0.9465571055481241,61,0
6524,398,17013,2.607755977927652,50,1
17193,826,7407,0.4308148665154423,49,1
18223,624,33542,1.8406409482522088,36,1
7313,760,24935,3.409681389306714,47,1
15598,478,49079,3.1464931401461724,33,1
15058,418,34111,2.26530747775269,29,0
19141,768,56550,2.9543910976438013,27,1
6887,848,75697,10.991287933788296,19,1
5854,754,89117,15.223266142808336,35,1
14458,325,97813,6.765320237930557,30,0
16536,789,86936,5.2573778422835025,46,1
5558,307,76955,13.845807844548398,41,0
11772,815,40565,3.4458885490995583,55,1
19345,832,19283,0.9967950374773843,29,1
5575,448,66470,11.922869955156951,46,0
4418,787,86916,19.673155273879583,39,1
6198,324,79552,12.835108099386899,53,0
3001,724,38233,12.740086637787405,18,1
9119,592,22695,2.4887597324268014,60,1
11673,484,90488,7.751906108112739,72,1
7316,730,42734,5.8411700382722795,57,1
18244,616,81257,4.45390265292699,51,0
18806,697,1505,0.08002765074976072,51,1
13873,623,5363,0.38657824551286674,65,0
6266,845,48708,7.77338014682413,50,1
9549,375,43614,4.567389255419416,21,0
12589,785,1010,0.08022877114941615,55,1
3657,387,19861,5.430954334153678,47,0
8763,531,24125,2.7530526075544905,70,1
5164,306,9369,1.814291247095275,69,0
10479,849,69393,6.62210134554824,63,1
7737,351,26671,3.4472017577872562,37,0
19831,695,75400,3.802127981443195,43,1
8009,520,64512,8.054938194531152,32,0
18991,727,98026,5.161708177557791,24,1
6552,442,75656,11.547008547008547,24,0
11417,662,85759,7.511517911885784,67,0
11221,681,97686,8.705641208448444,46,1
4671,576,44138,9.449368443588098,40,1
8519,570,53420,6.27068904801033,51,1
5962,313,68089,11.42049647769205,37,1
14734,597,15489,1.0512420252477264,32,0
15122,763,59789,3.953775955561434,50,1
5722,826,69925,12.220377490387976,70,1
6906,533,49703,7.197075007240081,34,0
9263,326,87486,9.444672352369643,37,0
15699,770,76625,4.880884132747309,74,1
13088,392,58228,4.448960880195599,30,0
2808,608,3051,1.0865384615384615,61,1
11170,351,38090,3.4100268576544317,41,0
18260,618,28805,1.5774917853231105,71,0
19109,480,94978,4.970328117640902,64,0
12693,419,44557,3.5103600409674622,73,1
9701,342,2555,0.26337490980311307,54,0
19600,559,50241,2.5633163265306123,24,0
16191,496,78303,4.836205299240318,25,0
19356,554,65994,3.4094854308741476,40,1
15704,635,16066,1.023051451859399,31,1
4123,801,4721,1.145040019403347,21,1
13533,554,77982,5.7623586787851915,38,0
18608,813,6304,0.33877901977644026,63,1
16448,541,42967,2.612293287937743,27,1
16586,448,78763,4.748764017846376,39,0
3814,598,40462,10.608809648662822,47,1
15001,752,71834,4.78861409239384,47,1
19490,692,50155,2.573370959466393,33,1
18508,511,75842,4.097795547871191,28,0
15380,837,2589,0.16833550065019506,39,1
17406,430,37078,2.13018499368034,46,1
4931,628,54918,11.137294666396269,42,0
15567,555,13601,0.8737072011305967,31,1
16038,778,7711,0.48079561042524005,31,1
14317,362,86900,6.069707340923378,19,0
4971,610,59430,11.955340977670488,71,0
4017,706,63327,15.764749813293502,30,1
4415,404,99242,22.47836919592299,20,0
3609,314,95146,26.36353560543087,47,0
2717,558,3970,1.4611704085388295,35,0
14662,711,69535,4.742531714636475,71,1
8782,558,86570,9.857663402414028,53,0
3048,559,36176,11.868766404199475,38,0
13618,344,41730,3.0643266265237186,70,1
10307,630,82168,7.972057824779276,36,1
9905,464,13385,1.3513377082281677,33,0
11993,492,5950,0.49612273826398734,45,0
12338,820,73511,5.958096936294375,21,1
7578,700,53009,6.99511744523621,68,1
15834,673,86850,5.48503220917014,72,0
8548,364,23398,2.7372484791764156,32,1
9381,686,25277,2.6944888604626374,18,0
4941,794,26761,5.416110099170209,65,1
7695,714,64435,8.373619233268355,64,1
8401,329,63944,7.611474824425664,33,0
17179,565,31533,1.8355550381279468,71,0
16456,627,72502,4.405809431210501,37,1
15097,791,72123,4.777306749685368,50,1
8197,516,22880,2.7912650969867023,34,0
7450,619,70627,9.48013422818792,22,0
19937,698,41753,2.0942468776646437,22,1
19396,404,96666,4.9838110950711485,56,0
10378,629,82597,7.95885527076508,30,1
3881,346,87829,22.63050760113373,61,0
8799,613,1561,0.17740652346857597,53,0
16597,446,53205,3.205699825269627,47,0
15675,761,59810,3.8156299840510366,74,1
6586,785,64482,9.790768296386274,21,1
10430,709,69192,6.633940556088207,40,1
4345,326,87154,20.058457997698504,38,1
18459,328,86066,4.662549433880492,38,1
11548,570,87408,7.569102874956703,23,0
7877,800,28330,3.5965469087215944,41,1
8785,552,16139,1.8371087080250428,64,0
17833,684,32977,1.849212134806258,70,0
6922,359,4983,0.7198786477896562,48,0
6686,406,39909,5.969039784624589,36,0
16407,519,64480,3.9300298653013956,55,1
14205,740,49029,3.451531151003168,29,1
15179,845,21329,1.4051650306344292,31,1
18524,395,36734,1.9830490174908226,67,0
2016,388,42837,21.248511904761905,29,0
15374,530,74354,4.836347079484844,73,0
18848,574,76454,4.056345500848896,73,0
7956,545,66786,8.394419306184012,32,0
18473,410,4758,0.25756509500351865,36,0
6815,533,67699,9.933822450476889,45,0
4843,577,82673,17.07061738591782,57,0
17972,776,97639,5.432839973291787,58,1
19353,716,21832,1.1280938355810468,22,1
3094,427,1868,0.6037491919844861,22,0
8124,536,50665,6.236459871984244,23,1
3404,427,41862,12.297884841363102,40,0
5982,693,19728,3.297893681043129,20,1
14515,774,93565,6.446090251464002,54,1
17790,694,39857,2.240415964024733,50,1
14205,410,28183,1.9840197113692362,60,1
14748,389,88321,5.988676430702468,38,0
5092,579,18940,3.7195600942655145,37,0
15971,632,5280,0.3305992110700645,18,0
16616,523,2164,0.13023591718825228,56,1
6933,400,92724,13.374296841194289,64,1
6926,431,79624,11.49639041293676,34,0
5969,312,18405,3.083431060479142,46,1
4965,756,2821,0.5681772406847936,25,1
6319,740,55090,8.718151606266815,43,1
10975,397,22516,2.0515717539863325,45,0
9108,419,10473,1.1498682476943347,51,0
11141,592,46454,4.169643658558478,43,0
18428,300,42530,2.3079010201866725,30,0
3810,549,77714,20.39737532808399,61,1
12273,448,92554,7.541269453271409,54,0
11021,694,82633,7.49777697123673,30,0
8364,343,79632,9.520803443328552,55,0
4581,343,69081,15.079895219384413,42,1
2691,377,24798,9.215161649944259,64,0
2931,525,863,0.2944387581030365,40,0
15128,461,16148,1.0674246430460075,39,1
16226,552,86545,5.333723653395785,38,0
15861,431,54459,3.4335161717420086,71,1
17475,747,83345,4.769384835479256,47,1
5406,773,84224,15.579726230114687,28,1
10339,408,66189,6.401876390366573,21,0
19416,334,8129,0.41867531932426866,50,0
19695,766,91954,4.668900736227469,64,1
10579,574,23118,2.1852727100860196,29,0
5121,486,443,0.08650654169107597,26,0
17946,542,27041,1.5067981722946617,49,0
5748,563,89379,15.549582463465553,28,0
2277,821,21053,9.245937637241985,54,1
13563,840,96384,7.106392391063924,41,1
8792,386,37204,4.231574158325751,24,0
15918,834,42240,2.6535996984545798,25,1
12374,509,93749,7.5762889930499435,50,1
6675,345,61102,9.153857677902622,42,0
3170,766,8291,2.6154574132492114,18,1
10681,839,16285,1.524669974721468,20,1
12717,325,92422,7.2675945584650465,57,0
14450,565,61589,4.2622145328719725,45,0
12680,474,13944,1.0996845425867507,60,0
12068,815,88876,7.364600596619158,50,1
4462,610,95561,21.416629314208876,63,0
15650,621,54391,3.4754632587859424,18,0
2287,434,1607,0.7026672496720595,55,0
3161,354,2953,0.9341980385953812,70,0
18513,842,44941,2.4275374061470316,44,1
4363,830,71469,16.38070135228054,55,1
7983,455,76922,9.635725917574847,52,0
18527,446,61683,3.329357154423274,27,0
10207,784,70218,6.8793964926031155,29,1
16758,319,11154,0.6655925528105979,27,1
2244,568,9047,4.031639928698752,71,1
19310,632,88529,4.584619368203003,51,0
5178,700,75874,14.653147933565084,41,1
4176,605,14323,3.429837164750958,45,1
7002,327,37693,5.383176235361326,39,0
2886,766,58730,20.34996534996535,62,1
15721,559,89170,5.672031041282361,33,0
14142,833,26292,1.859142978362325,30,1
4654,400,45111,9.69295229909755,53,1
13984,652,75453,5.39566647597254,53,0
19755,599,75681,3.8309794988610477,60,0
9135,595,95253,10.427257799671592,40,0
2320,652,39491,17.02198275862069,31,1
6654,429,49336,7.41448752629997,49,0
18131,455,16905,0.9323810049087199,20,0
12770,373,30273,2.3706342991386062,44,1
8553,641,26234,3.067227873260844,36,1
13559,764,78885,5.817906925289476,39,1
11009,389,66538,6.043964029430466,74,0
15482,754,32573,2.1039271411962277,18,1
9498,631,93339,9.827226784586228,22,1
8636,647,64320,7.447892542843909,66,0
9362,532,11330,1.2102114932706687,50,0
18395,401,92040,5.003533568904594,68,1
18578,780,80516,4.333943373883088,36,1
4537,513,72553,15.991404011461318,53,1
17216,407,41353,2.4020097583643123,68,1
5009,464,16011,3.1964463964863246,23,1
16209,634,83537,5.1537417484113766,32,0
17675,385,60985,3.45035360678925,53,1
17029,723,17044,1.00088085031417,73,1
4077,663,38292,9.392200147167035,50,0
15907,359,5250,0.3300433771295656,41,0
5867,781,23289,3.9694903698653485,44,1
18152,549,33087,1.8227743499338915,66,0
6873,416,75952,11.050778408264222,28,1
10635,844,90695,8.52797367183827,66,1
2297,343,36368,15.832825424466696,40,0
15095,808,70815,4.691288506127857,50,1
11036,464,90693,8.217923160565423,58,1
3015,667,61040,20.245439469320065,63,0
3384,591,58900,17.405437352245862,64,0
10745,585,15494,1.4419730107026525,73,0
19653,503,45166,2.2981733068742685,46,0
3260,823,91110,27.947852760736197,48,1
9701,420,25333,2.6113802700752498,18,0
12401,487,33050,2.665107652608661,51,0
17519,312,97799,5.582453336377647,35,0
13864,499,98075,7.074076745527986,35,0
17681,755,79566,4.500084836830496,23,1
7543,747,88257,11.700517035662203,69,1
14488,370,48070,3.31791827719492,57,0
12079,429,5166,0.42768441096117227,18,0
12744,342,7121,0.5587727558066541,64,0
5809,819,14677,2.526596660354622,59,1
9206,312,56561,6.143927873126222,47,0
15746,834,96777,6.146132351073288,21,1
17995,601,81909,4.551764378994165,49,0
18035,826,87409,4.846631549764347,27,1
13671,414,37664,2.7550288932777414,60,0
15210,759,1293,0.08500986193293886,22,1
19793,804,22443,1.133885717172738,26,1
7197,607,49212,6.837849103793247,22,1
17553,624,84131,4.792969862701533,28,1
9452,474,75276,7.9640287769784175,52,0
10718,813,12559,1.1717671207314797,44,1
16859,471,65231,3.869209324396465,21,0
4172,801,39044,9.358581016299137,27,1
15158,633,21747,1.434687953555878,56,0
18663,583,73509,3.9387558270374536,50,0
13085,774,80869,6.180282766526557,55,1
5981,353,30129,5.037451931115198,25,0
7247,757,37,0.005105560921760729,66,1
12553,719,97847,7.794710427786186,41,1
8135,708,48503,5.962261831591887,56,1
7573,603,28207,3.7246797834411725,50,0
15731,521,33241,2.113088805543195,58,1
9189,832,58,0.006311894656654696,60,1
16541,457,68172,4.121395320718215,36,0
12878,647,96171,7.4678521509551175,19,1
13087,458,14834,1.1334912508596318,72,0
15667,534,81113,5.17731537626859,28,1
4776,704,27190,5.693048576214405,52,1
11311,556,72832,6.439041640880559,34,0
9697,346,21383,2.2051149840156747,59,0
16629,512,24660,1.4829514703229298,20,1
10386,778,2674,0.25746196803389176,39,1
19046,786,22820,1.1981518429066471,52,1
10044,641,85040,8.466746316208681,38,1
11615,823,25666,2.2097287989668533,42,1
17034,802,43794,2.5709756956674887,56,1
7060,305,2076,0.29405099150141645,19,0
12900,443,64854,5.0274418604651165,18,1
7581,560,52342,6.9043661786044055,24,0
4014,531,37555,9.35600398604883,37,0
14997,569,55208,3.6812695872507835,60,0
12635,746,32406,2.564780371982588,72,1
15648,521,61572,3.9348159509202456,23,1
9148,351,40262,4.40118058592042,72,1
16022,415,91320,5.699662963425291,53,0
7919,837,86661,10.943427200404091,68,1
17886,840,23216,1.2979984345298,38,1
8638,318,68117,7.8857374392220425,68,1
6651,691,81136,12.199067809351977,63,1
2609,718,30284,11.60751245688003,52,1
9940,608,20171,2.0292756539235413,53,1
12348,485,90627,7.339407191448008,25,0
5866,560,14333,2.443402659393113,67,0
